"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","CPI","TOT","AGRWTH","Q","2009-Q2",-0.3148367,
"EST","CPI","TOT","AGRWTH","Q","2009-Q3",-1.046106,
"EST","CPI","TOT","AGRWTH","Q","2009-Q4",-1.964939,
"EST","CPI","TOT","AGRWTH","Q","2010-Q1",0.2730642,
"EST","CPI","TOT","AGRWTH","Q","2010-Q2",3.138571,
"EST","CPI","TOT","AGRWTH","Q","2010-Q3",3.249804,
"EST","CPI","TOT","AGRWTH","Q","2010-Q4",5.24661,
"EST","CPI","TOT","AGRWTH","Q","2011-Q1",5.368605,
"EST","CPI","TOT","AGRWTH","Q","2011-Q2",5.244019,
"EST","CPI","TOT","AGRWTH","Q","2011-Q3",5.252181,
"EST","CPI","TOT","AGRWTH","Q","2011-Q4",4.088872,
"EST","CPI","TOT","AGRWTH","Q","2012-Q1",4.375115,
"EST","CPI","TOT","AGRWTH","Q","2012-Q2",3.909802,
"EST","CPI","TOT","AGRWTH","Q","2012-Q3",3.729058,
"EST","CPI","TOT","AGRWTH","Q","2012-Q4",3.730942,
"EST","CPI","TOT","AGRWTH","Q","2013-Q1",3.519632,
"EST","CPI","TOT","AGRWTH","Q","2013-Q2",3.377669,
"EST","CPI","TOT","AGRWTH","Q","2013-Q3",2.778743,
"EST","CPI","TOT","AGRWTH","Q","2013-Q4",1.469825,
"EST","CPI","TOT","AGRWTH","Q","2014-Q1",0.6150692,
"EST","CPI","TOT","AGRWTH","Q","2014-Q2",-0.01692907,
"EST","CPI","TOT","AGRWTH","Q","2014-Q3",-0.5576208,
"EST","CPI","TOT","AGRWTH","Q","2014-Q4",-0.4601227,
"EST","CPI","TOT","AGRWTH","Q","2015-Q1",-0.899983,
"EST","CPI","TOT","AGRWTH","Q","2015-Q2",-0.0507958,
"EST","CPI","TOT","AGRWTH","Q","2015-Q3",-0.4757859,
"EST","CPI","TOT","AGRWTH","Q","2015-Q4",-0.5444273,
"EST","CPI","TOT","AGRWTH","Q","2016-Q1",-0.4283756,
"EST","CPI","TOT","AGRWTH","Q","2016-Q2",-0.6945621,
"EST","CPI","TOT","AGRWTH","Q","2016-Q3",0.4439133,
"EST","CPI","TOT","AGRWTH","Q","2016-Q4",1.287613,
"EST","CPI","TOT","AGRWTH","Q","2017-Q1",2.994321,
"EST","CPI","TOT","AGRWTH","Q","2017-Q2",3.13886,
"EST","CPI","TOT","AGRWTH","Q","2017-Q3",3.72259,
"EST","CPI","TOT","AGRWTH","Q","2017-Q4",3.806934,
"EST","CPI","TOT","AGRWTH","Q","2018-Q1",3.107769,
"EST","CPI","TOT","AGRWTH","Q","2018-Q2",3.324512,
"EST","CPI","TOT","AGRWTH","Q","2018-Q3",3.572599,
"EST","CPI","TOT","AGRWTH","Q","2018-Q4",3.73281,
"EST","CPI","TOT","AGRWTH","Q","2019-Q1",2.301086,
"EST","CPI","TOT","AGRWTH","Q","2019-Q2",2.897391,
"EST","CPI","TOT","AGRWTH","Q","2019-Q3",2.199367,
"EST","CPI","TOT","AGRWTH","Q","2019-Q4",1.720328,
"EST","CPI","TOT","AGRWTH","Q","2020-Q1",1.488991,
"EST","CPI","TOT","AGRWTH","Q","2020-Q2",-1.151213,
"EST","CPI","TOT","AGRWTH","Q","2020-Q3",-0.9444187,
"EST","CPI","TOT","AGRWTH","Q","2020-Q4",-1.132661,
"EST","CPI","TOT","AGRWTH","Q","2021-Q1",0.655533,
"EST","CPI","TOT","AGRWTH","Q","2021-Q2",3.084671,
"EST","CPI","TOT","AGRWTH","Q","2021-Q3",5.548609,
"EST","CPI","TOT","AGRWTH","Q","2021-Q4",9.337728,
"SVN","CPI","TOT","AGRWTH","Q","2000-Q1",8.414263,
"SVN","CPI","TOT","AGRWTH","Q","2000-Q2",9.340542,
"SVN","CPI","TOT","AGRWTH","Q","2000-Q3",8.666022,
"SVN","CPI","TOT","AGRWTH","Q","2000-Q4",9.213303,
"SVN","CPI","TOT","AGRWTH","Q","2001-Q1",8.613514,
"SVN","CPI","TOT","AGRWTH","Q","2001-Q2",9.347149,
"SVN","CPI","TOT","AGRWTH","Q","2001-Q3",8.353498,
"SVN","CPI","TOT","AGRWTH","Q","2001-Q4",7.259929,
"SVN","CPI","TOT","AGRWTH","Q","2002-Q1",8.051424,
"SVN","CPI","TOT","AGRWTH","Q","2002-Q2",7.60053,
"SVN","CPI","TOT","AGRWTH","Q","2002-Q3",7.233712,
"SVN","CPI","TOT","AGRWTH","Q","2002-Q4",7.06553,
"SVN","CPI","TOT","AGRWTH","Q","2003-Q1",6.317656,
"SVN","CPI","TOT","AGRWTH","Q","2003-Q2",5.589779,
"SVN","CPI","TOT","AGRWTH","Q","2003-Q3",5.459978,
"SVN","CPI","TOT","AGRWTH","Q","2003-Q4",4.840947,
"SVN","CPI","TOT","AGRWTH","Q","2004-Q1",3.695251,
"SVN","CPI","TOT","AGRWTH","Q","2004-Q2",3.742437,
"SVN","CPI","TOT","AGRWTH","Q","2004-Q3",3.584614,
"SVN","CPI","TOT","AGRWTH","Q","2004-Q4",3.354244,
"SVN","CPI","TOT","AGRWTH","Q","2005-Q1",2.624005,
"SVN","CPI","TOT","AGRWTH","Q","2005-Q2",2.232775,
"SVN","CPI","TOT","AGRWTH","Q","2005-Q3",2.490779,
"SVN","CPI","TOT","AGRWTH","Q","2005-Q4",2.460878,
"SVN","CPI","TOT","AGRWTH","Q","2006-Q1",2.144507,
"SVN","CPI","TOT","AGRWTH","Q","2006-Q2",2.921522,
"SVN","CPI","TOT","AGRWTH","Q","2006-Q3",2.563688,
"SVN","CPI","TOT","AGRWTH","Q","2006-Q4",2.200282,
"SVN","CPI","TOT","AGRWTH","Q","2007-Q1",2.402293,
"SVN","CPI","TOT","AGRWTH","Q","2007-Q2",3.072172,
"SVN","CPI","TOT","AGRWTH","Q","2007-Q3",3.650844,
"SVN","CPI","TOT","AGRWTH","Q","2007-Q4",5.47297,
"SVN","CPI","TOT","AGRWTH","Q","2008-Q1",6.584394,
"SVN","CPI","TOT","AGRWTH","Q","2008-Q2",6.610332,
"SVN","CPI","TOT","AGRWTH","Q","2008-Q3",6.124002,
"SVN","CPI","TOT","AGRWTH","Q","2008-Q4",3.353396,
"SVN","CPI","TOT","AGRWTH","Q","2009-Q1",1.8089,
"SVN","CPI","TOT","AGRWTH","Q","2009-Q2",0.698948,
"SVN","CPI","TOT","AGRWTH","Q","2009-Q3",-0.2401434,
"SVN","CPI","TOT","AGRWTH","Q","2009-Q4",1.12132,
"SVN","CPI","TOT","AGRWTH","Q","2010-Q1",1.380714,
"SVN","CPI","TOT","AGRWTH","Q","2010-Q2",2.046512,
"SVN","CPI","TOT","AGRWTH","Q","2010-Q3",2.08745,
"SVN","CPI","TOT","AGRWTH","Q","2010-Q4",1.68479,
"SVN","CPI","TOT","AGRWTH","Q","2011-Q1",1.716723,
"SVN","CPI","TOT","AGRWTH","Q","2011-Q2",1.731996,
"SVN","CPI","TOT","AGRWTH","Q","2011-Q3",1.295136,
"SVN","CPI","TOT","AGRWTH","Q","2011-Q4",2.465966,
"SVN","CPI","TOT","AGRWTH","Q","2012-Q1",2.512244,
"SVN","CPI","TOT","AGRWTH","Q","2012-Q2",2.446926,
"SVN","CPI","TOT","AGRWTH","Q","2012-Q3",2.849003,
"SVN","CPI","TOT","AGRWTH","Q","2012-Q4",2.581708,
"SVN","CPI","TOT","AGRWTH","Q","2013-Q1",2.347563,
"SVN","CPI","TOT","AGRWTH","Q","2013-Q2",1.547467,
"SVN","CPI","TOT","AGRWTH","Q","2013-Q3",2.104588,
"SVN","CPI","TOT","AGRWTH","Q","2013-Q4",1.094378,
"SVN","CPI","TOT","AGRWTH","Q","2014-Q1",0.5104611,
"SVN","CPI","TOT","AGRWTH","Q","2014-Q2",0.6327437,
"SVN","CPI","TOT","AGRWTH","Q","2014-Q3",-0.2448304,
"SVN","CPI","TOT","AGRWTH","Q","2014-Q4",-0.09600424,
"SVN","CPI","TOT","AGRWTH","Q","2015-Q1",-0.3976077,
"SVN","CPI","TOT","AGRWTH","Q","2015-Q2",-0.6551009,
"SVN","CPI","TOT","AGRWTH","Q","2015-Q3",-0.4576963,
"SVN","CPI","TOT","AGRWTH","Q","2015-Q4",-0.5898337,
"SVN","CPI","TOT","AGRWTH","Q","2016-Q1",-0.7212345,
"SVN","CPI","TOT","AGRWTH","Q","2016-Q2",-0.2418981,
"SVN","CPI","TOT","AGRWTH","Q","2016-Q3",0.1565988,
"SVN","CPI","TOT","AGRWTH","Q","2016-Q4",0.5833333,
"SVN","CPI","TOT","AGRWTH","Q","2017-Q1",1.804359,
"SVN","CPI","TOT","AGRWTH","Q","2017-Q2",1.398439,
"SVN","CPI","TOT","AGRWTH","Q","2017-Q3",1.194278,
"SVN","CPI","TOT","AGRWTH","Q","2017-Q4",1.325601,
"SVN","CPI","TOT","AGRWTH","Q","2018-Q1",1.301072,
"SVN","CPI","TOT","AGRWTH","Q","2018-Q2",1.880364,
"SVN","CPI","TOT","AGRWTH","Q","2018-Q3",1.893553,
"SVN","CPI","TOT","AGRWTH","Q","2018-Q4",1.87408,
"SVN","CPI","TOT","AGRWTH","Q","2019-Q1",1.326955,
"SVN","CPI","TOT","AGRWTH","Q","2019-Q2",1.649518,
"SVN","CPI","TOT","AGRWTH","Q","2019-Q3",1.990644,
"SVN","CPI","TOT","AGRWTH","Q","2019-Q4",1.550661,
"SVN","CPI","TOT","AGRWTH","Q","2020-Q1",1.503589,
"SVN","CPI","TOT","AGRWTH","Q","2020-Q2",-0.9205074,
"SVN","CPI","TOT","AGRWTH","Q","2020-Q3",-0.06643047,
"SVN","CPI","TOT","AGRWTH","Q","2020-Q4",-0.7018431,
"SVN","CPI","TOT","AGRWTH","Q","2021-Q1",-0.5351852,
"SVN","CPI","TOT","AGRWTH","Q","2021-Q2",1.870889,
"SVN","CPI","TOT","AGRWTH","Q","2021-Q3",2.168339,
"SVN","CPI","TOT","AGRWTH","Q","2021-Q4",4.161228,
"LVA","CPI","TOT","AGRWTH","Q","2000-Q1",3.266872,
"LVA","CPI","TOT","AGRWTH","Q","2000-Q2",3.078882,
"LVA","CPI","TOT","AGRWTH","Q","2000-Q3",2.496372,
"LVA","CPI","TOT","AGRWTH","Q","2000-Q4",1.78643,
"LVA","CPI","TOT","AGRWTH","Q","2001-Q1",1.114551,
"LVA","CPI","TOT","AGRWTH","Q","2001-Q2",2.346864,
"LVA","CPI","TOT","AGRWTH","Q","2001-Q3",3.27386,
"LVA","CPI","TOT","AGRWTH","Q","2001-Q4",3.217641,
"LVA","CPI","TOT","AGRWTH","Q","2002-Q1",3.306797,
"LVA","CPI","TOT","AGRWTH","Q","2002-Q2",1.969389,
"LVA","CPI","TOT","AGRWTH","Q","2002-Q3",0.9652827,
"LVA","CPI","TOT","AGRWTH","Q","2002-Q4",1.536868,
"LVA","CPI","TOT","AGRWTH","Q","2003-Q1",1.907636,
"LVA","CPI","TOT","AGRWTH","Q","2003-Q2",2.888961,
"LVA","CPI","TOT","AGRWTH","Q","2003-Q3",3.47656,
"LVA","CPI","TOT","AGRWTH","Q","2003-Q4",3.499544,
"LVA","CPI","TOT","AGRWTH","Q","2004-Q1",4.330813,
"LVA","CPI","TOT","AGRWTH","Q","2004-Q2",5.793464,
"LVA","CPI","TOT","AGRWTH","Q","2004-Q3",7.365216,
"LVA","CPI","TOT","AGRWTH","Q","2004-Q4",7.255095,
"LVA","CPI","TOT","AGRWTH","Q","2005-Q1",6.65749,
"LVA","CPI","TOT","AGRWTH","Q","2005-Q2",6.527022,
"LVA","CPI","TOT","AGRWTH","Q","2005-Q3",6.468414,
"LVA","CPI","TOT","AGRWTH","Q","2005-Q4",7.328771,
"LVA","CPI","TOT","AGRWTH","Q","2006-Q1",6.979452,
"LVA","CPI","TOT","AGRWTH","Q","2006-Q2",6.333041,
"LVA","CPI","TOT","AGRWTH","Q","2006-Q3",6.564416,
"LVA","CPI","TOT","AGRWTH","Q","2006-Q4",6.285578,
"LVA","CPI","TOT","AGRWTH","Q","2007-Q1",7.648752,
"LVA","CPI","TOT","AGRWTH","Q","2007-Q2",8.603302,
"LVA","CPI","TOT","AGRWTH","Q","2007-Q3",10.3186,
"LVA","CPI","TOT","AGRWTH","Q","2007-Q4",13.65042,
"LVA","CPI","TOT","AGRWTH","Q","2008-Q1",16.39961,
"LVA","CPI","TOT","AGRWTH","Q","2008-Q2",17.70265,
"LVA","CPI","TOT","AGRWTH","Q","2008-Q3",15.75601,
"LVA","CPI","TOT","AGRWTH","Q","2008-Q4",12.02796,
"LVA","CPI","TOT","AGRWTH","Q","2009-Q1",9.21086,
"LVA","CPI","TOT","AGRWTH","Q","2009-Q2",4.740148,
"LVA","CPI","TOT","AGRWTH","Q","2009-Q3",1.599326,
"LVA","CPI","TOT","AGRWTH","Q","2009-Q4",-1.064432,
"LVA","CPI","TOT","AGRWTH","Q","2010-Q1",-3.750206,
"LVA","CPI","TOT","AGRWTH","Q","2010-Q2",-2.140266,
"LVA","CPI","TOT","AGRWTH","Q","2010-Q3",-0.1390176,
"LVA","CPI","TOT","AGRWTH","Q","2010-Q4",1.810526,
"LVA","CPI","TOT","AGRWTH","Q","2011-Q1",3.970046,
"LVA","CPI","TOT","AGRWTH","Q","2011-Q2",4.762168,
"LVA","CPI","TOT","AGRWTH","Q","2011-Q3",4.540204,
"LVA","CPI","TOT","AGRWTH","Q","2011-Q4",4.20654,
"LVA","CPI","TOT","AGRWTH","Q","2012-Q1",3.426109,
"LVA","CPI","TOT","AGRWTH","Q","2012-Q2",2.295316,
"LVA","CPI","TOT","AGRWTH","Q","2012-Q3",1.744796,
"LVA","CPI","TOT","AGRWTH","Q","2012-Q4",1.589364,
"LVA","CPI","TOT","AGRWTH","Q","2013-Q1",0.3752576,
"LVA","CPI","TOT","AGRWTH","Q","2013-Q2",-0.1086063,
"LVA","CPI","TOT","AGRWTH","Q","2013-Q3",-0.09031147,
"LVA","CPI","TOT","AGRWTH","Q","2013-Q4",-0.2920444,
"LVA","CPI","TOT","AGRWTH","Q","2014-Q1",0.3919468,
"LVA","CPI","TOT","AGRWTH","Q","2014-Q2",0.6690975,
"LVA","CPI","TOT","AGRWTH","Q","2014-Q3",0.8339103,
"LVA","CPI","TOT","AGRWTH","Q","2014-Q4",0.5871028,
"LVA","CPI","TOT","AGRWTH","Q","2015-Q1",-0.008193998,
"LVA","CPI","TOT","AGRWTH","Q","2015-Q2",0.7796112,
"LVA","CPI","TOT","AGRWTH","Q","2015-Q3",-0.1351009,
"LVA","CPI","TOT","AGRWTH","Q","2015-Q4",0.05709914,
"LVA","CPI","TOT","AGRWTH","Q","2016-Q1",-0.445006,
"LVA","CPI","TOT","AGRWTH","Q","2016-Q2",-0.6983548,
"LVA","CPI","TOT","AGRWTH","Q","2016-Q3",0.2240142,
"LVA","CPI","TOT","AGRWTH","Q","2016-Q4",1.493771,
"LVA","CPI","TOT","AGRWTH","Q","2017-Q1",3.184985,
"LVA","CPI","TOT","AGRWTH","Q","2017-Q2",3.095221,
"LVA","CPI","TOT","AGRWTH","Q","2017-Q3",2.88567,
"LVA","CPI","TOT","AGRWTH","Q","2017-Q4",2.56127,
"LVA","CPI","TOT","AGRWTH","Q","2018-Q1",1.991794,
"LVA","CPI","TOT","AGRWTH","Q","2018-Q2",2.352085,
"LVA","CPI","TOT","AGRWTH","Q","2018-Q3",2.888125,
"LVA","CPI","TOT","AGRWTH","Q","2018-Q4",2.901064,
"LVA","CPI","TOT","AGRWTH","Q","2019-Q1",2.901469,
"LVA","CPI","TOT","AGRWTH","Q","2019-Q2",3.27532,
"LVA","CPI","TOT","AGRWTH","Q","2019-Q3",2.863659,
"LVA","CPI","TOT","AGRWTH","Q","2019-Q4",2.211082,
"LVA","CPI","TOT","AGRWTH","Q","2020-Q1",1.941713,
"LVA","CPI","TOT","AGRWTH","Q","2020-Q2",-0.4235514,
"LVA","CPI","TOT","AGRWTH","Q","2020-Q3",0.0006892101,
"LVA","CPI","TOT","AGRWTH","Q","2020-Q4",-0.6141456,
"LVA","CPI","TOT","AGRWTH","Q","2021-Q1",-0.1234037,
"LVA","CPI","TOT","AGRWTH","Q","2021-Q2",2.327995,
"LVA","CPI","TOT","AGRWTH","Q","2021-Q3",3.793282,
"LVA","CPI","TOT","AGRWTH","Q","2021-Q4",7.140482,
"LTU","CPI","TOT","AGRWTH","Q","2000-Q1",0.8319426,
"LTU","CPI","TOT","AGRWTH","Q","2000-Q2",0.8310902,
"LTU","CPI","TOT","AGRWTH","Q","2000-Q3",0.8912231,
"LTU","CPI","TOT","AGRWTH","Q","2000-Q4",1.374526,
"LTU","CPI","TOT","AGRWTH","Q","2001-Q1",0.0645517,
"LTU","CPI","TOT","AGRWTH","Q","2001-Q2",1.395876,
"LTU","CPI","TOT","AGRWTH","Q","2001-Q3",1.92439,
"LTU","CPI","TOT","AGRWTH","Q","2001-Q4",2.088639,
"LTU","CPI","TOT","AGRWTH","Q","2002-Q1",2.574634,
"LTU","CPI","TOT","AGRWTH","Q","2002-Q2",0.4572078,
"LTU","CPI","TOT","AGRWTH","Q","2002-Q3",-0.8349231,
"LTU","CPI","TOT","AGRWTH","Q","2002-Q4",-1.03533,
"LTU","CPI","TOT","AGRWTH","Q","2003-Q1",-1.673215,
"LTU","CPI","TOT","AGRWTH","Q","2003-Q2",-0.7217053,
"LTU","CPI","TOT","AGRWTH","Q","2003-Q3",-0.9248416,
"LTU","CPI","TOT","AGRWTH","Q","2003-Q4",-1.210784,
"LTU","CPI","TOT","AGRWTH","Q","2004-Q1",-1.207348,
"LTU","CPI","TOT","AGRWTH","Q","2004-Q2",0.4811572,
"LTU","CPI","TOT","AGRWTH","Q","2004-Q3",2.411384,
"LTU","CPI","TOT","AGRWTH","Q","2004-Q4",3.013255,
"LTU","CPI","TOT","AGRWTH","Q","2005-Q1",3.151504,
"LTU","CPI","TOT","AGRWTH","Q","2005-Q2",2.352738,
"LTU","CPI","TOT","AGRWTH","Q","2005-Q3",2.198059,
"LTU","CPI","TOT","AGRWTH","Q","2005-Q4",2.939513,
"LTU","CPI","TOT","AGRWTH","Q","2006-Q1",3.304032,
"LTU","CPI","TOT","AGRWTH","Q","2006-Q2",3.578945,
"LTU","CPI","TOT","AGRWTH","Q","2006-Q3",3.90992,
"LTU","CPI","TOT","AGRWTH","Q","2006-Q4",4.151933,
"LTU","CPI","TOT","AGRWTH","Q","2007-Q1",4.323318,
"LTU","CPI","TOT","AGRWTH","Q","2007-Q2",4.834918,
"LTU","CPI","TOT","AGRWTH","Q","2007-Q3",5.879866,
"LTU","CPI","TOT","AGRWTH","Q","2007-Q4",7.845492,
"LTU","CPI","TOT","AGRWTH","Q","2008-Q1",10.63294,
"LTU","CPI","TOT","AGRWTH","Q","2008-Q2",12.06408,
"LTU","CPI","TOT","AGRWTH","Q","2008-Q3",11.72869,
"LTU","CPI","TOT","AGRWTH","Q","2008-Q4",9.340973,
"LTU","CPI","TOT","AGRWTH","Q","2009-Q1",8.664118,
"LTU","CPI","TOT","AGRWTH","Q","2009-Q2",5.234932,
"LTU","CPI","TOT","AGRWTH","Q","2009-Q3",2.781929,
"LTU","CPI","TOT","AGRWTH","Q","2009-Q4",1.359525,
"LTU","CPI","TOT","AGRWTH","Q","2010-Q1",-0.2715718,
"LTU","CPI","TOT","AGRWTH","Q","2010-Q2",0.6684003,
"LTU","CPI","TOT","AGRWTH","Q","2010-Q3",1.83015,
"LTU","CPI","TOT","AGRWTH","Q","2010-Q4",3.078788,
"LTU","CPI","TOT","AGRWTH","Q","2011-Q1",3.261546,
"LTU","CPI","TOT","AGRWTH","Q","2011-Q2",4.760733,
"LTU","CPI","TOT","AGRWTH","Q","2011-Q3",4.511672,
"LTU","CPI","TOT","AGRWTH","Q","2011-Q4",3.981871,
"LTU","CPI","TOT","AGRWTH","Q","2012-Q1",3.561123,
"LTU","CPI","TOT","AGRWTH","Q","2012-Q2",2.735206,
"LTU","CPI","TOT","AGRWTH","Q","2012-Q3",3.173572,
"LTU","CPI","TOT","AGRWTH","Q","2012-Q4",2.901103,
"LTU","CPI","TOT","AGRWTH","Q","2013-Q1",2.121792,
"LTU","CPI","TOT","AGRWTH","Q","2013-Q2",1.26895,
"LTU","CPI","TOT","AGRWTH","Q","2013-Q3",0.4275975,
"LTU","CPI","TOT","AGRWTH","Q","2013-Q4",0.3923859,
"LTU","CPI","TOT","AGRWTH","Q","2014-Q1",0.1734489,
"LTU","CPI","TOT","AGRWTH","Q","2014-Q2",0.09012514,
"LTU","CPI","TOT","AGRWTH","Q","2014-Q3",0.1294258,
"LTU","CPI","TOT","AGRWTH","Q","2014-Q4",0.02231269,
"LTU","CPI","TOT","AGRWTH","Q","2015-Q1",-1.565352,
"LTU","CPI","TOT","AGRWTH","Q","2015-Q2",-0.6778,
"LTU","CPI","TOT","AGRWTH","Q","2015-Q3",-0.9252887,
"LTU","CPI","TOT","AGRWTH","Q","2015-Q4",-0.3695149,
"LTU","CPI","TOT","AGRWTH","Q","2016-Q1",0.9834111,
"LTU","CPI","TOT","AGRWTH","Q","2016-Q2",0.7432402,
"LTU","CPI","TOT","AGRWTH","Q","2016-Q3",0.7080279,
"LTU","CPI","TOT","AGRWTH","Q","2016-Q4",1.187191,
"LTU","CPI","TOT","AGRWTH","Q","2017-Q1",2.801471,
"LTU","CPI","TOT","AGRWTH","Q","2017-Q2",3.499655,
"LTU","CPI","TOT","AGRWTH","Q","2017-Q3",4.361908,
"LTU","CPI","TOT","AGRWTH","Q","2017-Q4",4.220893,
"LTU","CPI","TOT","AGRWTH","Q","2018-Q1",3.386221,
"LTU","CPI","TOT","AGRWTH","Q","2018-Q2",2.622683,
"LTU","CPI","TOT","AGRWTH","Q","2018-Q3",2.34682,
"LTU","CPI","TOT","AGRWTH","Q","2018-Q4",2.451321,
"LTU","CPI","TOT","AGRWTH","Q","2019-Q1",2.146605,
"LTU","CPI","TOT","AGRWTH","Q","2019-Q2",2.657704,
"LTU","CPI","TOT","AGRWTH","Q","2019-Q3",2.499665,
"LTU","CPI","TOT","AGRWTH","Q","2019-Q4",2.035179,
"LTU","CPI","TOT","AGRWTH","Q","2020-Q1",2.501036,
"LTU","CPI","TOT","AGRWTH","Q","2020-Q2",0.7760175,
"LTU","CPI","TOT","AGRWTH","Q","2020-Q3",1.017205,
"LTU","CPI","TOT","AGRWTH","Q","2020-Q4",0.5270131,
"LTU","CPI","TOT","AGRWTH","Q","2021-Q1",0.8332189,
"LTU","CPI","TOT","AGRWTH","Q","2021-Q2",3.235482,
"LTU","CPI","TOT","AGRWTH","Q","2021-Q3",5.414587,
"LTU","CPI","TOT","AGRWTH","Q","2021-Q4",9.253412,
