ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2015Q4,302.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2015Q4,63,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q1,2279.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q1,255.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q1,549,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q1,613.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q1,490.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q1,306,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q1,65.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q2,2337.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q2,302.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q2,549.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q2,622.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q2,489.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q2,306.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q2,68.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q3,2359,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q3,320.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q3,553,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q3,622.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q3,491.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q3,305.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q3,66.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q4,2331.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q4,287.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q4,542.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q4,627.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q4,495.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q4,310.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q4,67.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2017Q1,2321.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2017Q1,265.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2017Q1,539.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2017Q1,635.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2017Q1,499.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2017Q1,316,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2017Q1,65.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2017Q2,2341.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2017Q2,286,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2017Q2,535.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2017Q2,631.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2017Q2,501.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2017Q2,319.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2017Q2,66.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2017Q3,2369.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2017Q3,276.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2017Q3,538.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2017Q3,648.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2017Q3,513.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2017Q3,322.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2017Q3,70.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2017Q4,2374.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2017Q4,270.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2017Q4,542.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2017Q4,648.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2017Q4,511.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2017Q4,324.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2017Q4,77.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2018Q1,2353.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2018Q1,256,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2018Q1,531.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2018Q1,646.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2018Q1,513.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2018Q1,327,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2018Q1,79.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2018Q2,2399.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2018Q2,286.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2018Q2,531.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2018Q2,650.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2018Q2,517.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2018Q2,333.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2018Q2,79.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2018Q3,2416.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2018Q3,308.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2018Q3,529.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2018Q3,646.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2018Q3,520.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2018Q3,334.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2018Q3,77.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2018Q4,2409.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2018Q4,281.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2018Q4,527.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2018Q4,657.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2018Q4,525.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2018Q4,340.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2018Q4,77.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2019Q1,2416.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2019Q1,272.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2019Q1,531.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2019Q1,657,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2019Q1,530.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q1,342.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q1,82.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2019Q2,2430.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2019Q2,294.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2019Q2,524.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2019Q2,656.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2019Q2,532.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q2,344.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q2,78.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2019Q3,2454.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2019Q3,308,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2019Q3,519.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2019Q3,657.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2019Q3,539.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q3,344.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q3,86,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2019Q4,2471.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2019Q4,292,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2019Q4,522.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2019Q4,659.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2019Q4,549.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q4,355.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q4,93,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q1,2467.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q1,289,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q1,524,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q1,653.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q1,554.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q1,355.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q1,91.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q2,2340.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q2,246.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q2,491.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q2,630.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q2,536.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q2,349.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q2,86.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q3,2469.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q3,302.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q3,506.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q3,656.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q3,553.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q3,358.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q3,92.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q4,2444.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q4,262.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q4,510.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q4,653.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q4,558.5,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q4,362.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q4,96.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q1,2401.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q1,255.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q1,501.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q1,644.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q1,547,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q1,361,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q1,92,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q2,2533.2,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q2,316.4,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q2,515,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q2,660.9,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q2,567.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q2,368.1,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q2,105,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q3,2620.3,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q3,364.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q3,521.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q3,674.6,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q3,574.8,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q3,377.7,,,Frequency: Quarterly,
Ireland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q3,107,,,Frequency: Quarterly,
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q1,176.9,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q1,28.6,,Nonstandard age group: Excluding age 15,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2008Q1,37.7,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2008Q1,39.8,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2008Q1,38.4,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2008Q1,26.2,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2008Q1,6.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q2,185.8,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old
Iceland,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q2,33.9,,Nonstandard age group: Excluding age 15,Frequency: Quarterly,Age coverage - minimum age: 16 years old
